,Open,High,Low,Close,Adj Close,Volume
2022-05-05 14:30:00-04:00,156.47000122070312,157.1999969482422,155.02000427246094,155.0800018310547,155.0800018310547,14907894
2022-05-05 15:30:00-04:00,155.08999633789062,157.5800018310547,154.9499969482422,156.8000030517578,156.8000030517578,20760292
2022-05-06 09:30:00-04:00,156.00999450683594,159.1649932861328,154.2100067138672,157.74000549316406,157.74000549316406,29113838
2022-05-06 10:30:00-04:00,157.7449951171875,159.42999267578125,156.63999938964844,159.17999267578125,159.17999267578125,16983290
2022-05-06 11:30:00-04:00,159.1699981689453,159.24000549316406,157.3000030517578,158.4600067138672,158.4600067138672,13220827
2022-05-06 12:30:00-04:00,158.4499969482422,159.44000244140625,157.80999755859375,158.47000122070312,158.47000122070312,10806371
2022-05-06 13:30:00-04:00,158.47999572753906,158.88999938964844,156.5,156.89500427246094,156.89500427246094,9804491
2022-05-06 14:30:00-04:00,156.89500427246094,157.5,155.8000030517578,156.47999572753906,156.47999572753906,11978833
2022-05-06 15:30:00-04:00,156.48550415039062,158.6999969482422,156.43099975585938,157.27999877929688,157.27999877929688,14452268
2022-05-09 09:30:00-04:00,154.9250030517578,155.7595977783203,153.07000732421875,153.2100067138672,153.2100067138672,34948166
2022-05-09 10:30:00-04:00,153.1999969482422,154.52999877929688,152.0,152.25669860839844,152.25669860839844,18862285
2022-05-09 11:30:00-04:00,152.25,153.5,151.55999755859375,153.27499389648438,153.27499389648438,16226978
2022-05-09 12:30:00-04:00,153.25,153.66000366210938,152.25990295410156,153.33200073242188,153.33200073242188,9805935
2022-05-09 13:30:00-04:00,153.3249969482422,153.5399932861328,152.05999755859375,152.19000244140625,152.19000244140625,10351380
2022-05-09 14:30:00-04:00,152.17999267578125,153.61000061035156,151.80999755859375,152.3800048828125,152.3800048828125,14053364
2022-05-09 15:30:00-04:00,152.3699951171875,152.63999938964844,151.49000549316406,152.14999389648438,152.14999389648438,14861021
2022-05-10 09:30:00-04:00,155.52000427246094,156.43899536132812,154.16000366210938,155.39999389648438,155.39999389648438,29850144
2022-05-10 10:30:00-04:00,155.39999389648438,155.5800018310547,153.10000610351562,153.72999572753906,153.72999572753906,15627101
2022-05-10 11:30:00-04:00,153.72999572753906,154.5500030517578,153.0399932861328,153.75,153.75,12018877
2022-05-10 12:30:00-04:00,153.74000549316406,154.66000366210938,152.92999267578125,154.6470947265625,154.6470947265625,10514018
2022-05-10 13:30:00-04:00,154.65640258789062,156.74000549316406,154.65640258789062,155.53500366210938,155.53500366210938,13851607
2022-05-10 14:30:00-04:00,155.5449981689453,156.6199951171875,155.0,155.2100067138672,155.2100067138672,12135801
2022-05-10 15:30:00-04:00,155.22000122070312,155.22999572753906,154.02999877929688,154.52999877929688,154.52999877929688,9034048
2022-05-11 09:30:00-04:00,153.5,155.31179809570312,151.37010192871094,153.4001007080078,153.4001007080078,26543925
2022-05-11 10:30:00-04:00,153.39999389648438,154.14999389648438,151.89999389648438,152.86000061035156,152.86000061035156,13138076
2022-05-11 11:30:00-04:00,152.8699951171875,153.83999633789062,151.47000122070312,151.5399932861328,151.5399932861328,10411478
2022-05-11 12:30:00-04:00,151.52999877929688,151.60000610351562,148.2899932861328,148.55999755859375,148.55999755859375,19757063
2022-05-11 13:30:00-04:00,148.56500244140625,148.83999633789062,146.50999450683594,147.37010192871094,147.37010192871094,21100571
2022-05-11 14:30:00-04:00,147.3800048828125,148.27000427246094,146.05999755859375,146.55999755859375,146.55999755859375,18787778
2022-05-11 15:30:00-04:00,146.5709991455078,146.94000244140625,145.80999755859375,146.58999633789062,146.58999633789062,18593585
2022-05-13 16:00:00-04:00,147.11000061035156,147.11000061035156,147.11000061035156,147.11000061035156,147.11000061035156,0
